"numero_ocorrencia","ano","mes","dia","rpm_2024","ueop_2024","cia_pm","pelotao","nome_municipio","nome_bairro","natureza_ocorrencia_descricao_longa","numero_envolvido","envolvimento_descricao","furto","roubo","extorsao","data_fato"
"2024-005544221-001",2024,2,4,"15 RPM","19 BPM","232 CIA PM",PC,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005457343-001",2024,2,4,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005457343-001",2024,2,4,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005450928-001",2024,2,4,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-04"
"2024-005429073-001",2024,2,4,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005428198-001",2024,2,4,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,JARDIM DAS ACACIAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005423217-001",2024,2,4,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-04"
"2024-005197781-001",2024,2,2,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,SAO BENTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-02"
"2024-005193861-001",2024,2,2,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-02-02"
"2024-005136784-001",2024,1,31,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-31"
"2024-005114401-001",2024,1,6,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,NOSSA SENHORA DAS GRAÇAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-06"
"2024-005054513-001",2024,2,1,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,SANTA RITA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-005047866-001",2024,2,1,"15 RPM","19 BPM","155 CIA PM",PM,NOVA MODICA,CENTRO,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-005028675-001",2024,2,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-005028675-001",2024,2,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-004996386-001",2024,2,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-01"
"2024-004974480-001",2024,2,1,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,ESPERANCA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-004937607-001",2024,2,1,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-004933609-001",2024,2,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-004933609-001",2024,2,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-01"
"2024-004884764-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004882480-001",2024,1,31,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-31"
"2024-004860492-001",2024,1,31,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-31"
"2024-004857341-001",2024,1,31,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-31"
"2024-004794631-001",2024,1,31,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,ACARI,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-31"
"2024-004785630-001",2024,1,16,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-16"
"2024-004661440-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PC,CARAI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-29"
"2024-004626482-001",2024,1,30,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,ROUBO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-30"
"2024-004626482-001",2024,1,30,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,FURTO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-30"
"2024-004626482-001",2024,1,30,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-30"
"2024-004626482-001",2024,1,30,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-30"
"2024-004620808-001",2024,1,30,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-30"
"2024-004620808-001",2024,1,30,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-30"
"2024-004614133-001",2024,1,25,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-004614133-001",2024,1,25,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-004609600-001",2024,1,30,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-30"
"2024-004605292-001",2024,1,18,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,VIRIATO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-18"
"2024-004603209-001",2024,1,30,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CASTRO PIRES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-30"
"2024-004586147-001",2024,1,23,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-23"
"2024-004520106-001",2024,1,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004495351-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,POTE,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-29"
"2024-004494150-001",2024,1,26,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-26"
"2024-004442677-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004442677-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004442677-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004442677-001",2024,1,29,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-29"
"2024-004411111-001",2024,1,28,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,SANTA RITA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-28"
"2024-004411111-001",2024,1,28,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,SANTA RITA,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-28"
"2024-004335290-001",2024,1,27,"15 RPM","19 BPM","232 CIA PM",PM,POTE,VILA PAULA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-27"
"2024-004304518-001",2024,1,27,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VILA COQUEIROS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-27"
"2024-004297480-001",2024,1,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-28"
"2024-004183542-001",2024,1,25,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-004177181-001",2024,1,12,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CRISTO REI,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-004066536-001",2024,1,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-26"
"2024-003916225-001",2024,1,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-003893441-001",2024,1,21,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-21"
"2024-003891665-001",2024,1,23,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,TRIÂNGULO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-23"
"2024-003881525-001",2024,1,25,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-003859867-001",2024,1,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-25"
"2024-003859525-001",2024,1,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-25"
"2024-003845484-001",2024,1,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-25"
"2024-003771809-001",2024,1,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-24"
"2024-003750333-001",2024,1,24,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-24"
"2024-003750333-001",2024,1,24,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-24"
"2024-003740641-001",2024,1,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-24"
"2024-003740641-001",2024,1,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-24"
"2024-003666509-001",2024,1,23,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-23"
"2024-003652771-001",2024,1,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-24"
"2024-003591246-001",2024,1,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-23"
"2024-003587852-001",2024,1,15,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,JOAQUIM PEDROSA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-003530186-001",2024,1,22,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003465661-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003465661-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-22"
"2024-003420880-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003397147-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-22"
"2024-003397147-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003381079-001",2024,1,19,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,LOURIVAL SOARES DA COSTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-003379249-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SOLIDARIEDADE,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-22"
"2024-003379249-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SOLIDARIEDADE,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003343505-001",2024,1,22,"15 RPM","19 BPM","155 CIA PM",PM,NOVA MODICA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003336321-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003326746-001",2024,1,20,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,PEQUI,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003325817-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-22"
"2024-003325817-001",2024,1,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-22"
"2024-003311566-001",2024,1,22,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,ACARI,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-22"
"2024-003311566-001",2024,1,22,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,ACARI,ROUBO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-22"
"2024-003233193-001",2024,1,21,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,HOLLYWOOD,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-21"
"2024-003200111-001",2024,1,21,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CASTRO PIRES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-21"
"2024-003189150-001",2024,1,21,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-21"
"2024-003186720-001",2024,1,20,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003186720-001",2024,1,20,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003186720-001",2024,1,20,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003112724-001",2024,1,20,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003101360-001",2024,1,19,"15 RPM","19 BPM","232 CIA PM",PM,POTE,ENTRONCAMENTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-003034806-001",2024,1,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-20"
"2024-003003467-001",2024,1,19,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-002984361-001",2024,1,19,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,,FURTO,2.0,SOLICITANTE,1,0,0,"2024-01-19"
"2024-002981314-001",2024,1,19,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-002964345-001",2024,1,19,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-002941115-001",2024,1,4,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-04"
"2024-002937593-001",2024,1,19,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-19"
"2024-002854421-001",2024,1,18,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,FILADELFIA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-18"
"2024-002852030-001",2024,1,18,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,HOLLYWOOD,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-01-18"
"2024-002801067-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-002801067-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-12"
"2024-002800742-001",2024,1,17,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002800742-001",2024,1,17,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002788523-001",2024,1,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-18"
"2024-002750364-001",2024,1,18,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,GRAO PARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-18"
"2024-002635749-001",2024,1,17,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002635749-001",2024,1,17,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-17"
"2024-002631201-001",2024,1,14,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-14"
"2024-002596423-001",2024,1,17,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002562338-001",2024,1,17,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002546363-001",2024,1,17,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-17"
"2024-002546363-001",2024,1,17,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002543723-001",2024,1,17,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,FILADÉLFIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-17"
"2024-002378930-001",2024,1,16,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-16"
"2024-002378472-001",2024,1,16,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,HOLLYWOOD,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-16"
"2024-002362680-001",2024,1,12,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-12"
"2024-002358205-001",2024,1,16,"15 RPM","19 BPM","155 CIA PM",PM,CAMPANARIO,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-16"
"2024-002297836-001",2024,1,13,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,NOSSA SENHORA DAS GRACAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
"2024-002297234-001",2024,1,15,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-002291920-001",2024,1,15,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-15"
"2024-002231325-001",2024,1,15,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CRUZEIRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-002231325-001",2024,1,15,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CRUZEIRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-002195176-001",2024,1,15,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,CIDADE ALTA,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-01-15"
"2024-002190160-001",2024,1,15,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,PALMEIRAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-002186830-001",2024,1,15,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,MONTEZE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-15"
"2024-002160991-001",2024,1,14,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-14"
"2024-002160991-001",2024,1,14,"15 RPM","19 BPM","155 CIA PM",PM,OURO VERDE DE MINAS,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-14"
"2024-002066074-001",2024,1,13,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
"2024-002056718-001",2024,1,13,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
